制度,"system, institution, organization, organisation",せいど,"Noun, Noun which may take the genitive case particle 'no'"
小屋,"hut, cabin, shed, (animal) pen",こや,Noun
通学,"commuting to school, school commute",つうがく,"Noun, Suru verb, Intransitive verb"
青年,"youth, young man",せいねん,Noun
女王,queen,じょおう,Noun
胃,stomach,い,Noun
虎,tiger (Panthera tigris),とら,Noun
改善,"betterment, improvement",かいぜん,"Noun, Suru verb, Transitive verb, Intransitive verb"
籠,"basket (shopping, etc.), hamper, cage",かご,Noun
雷,"lightning, thunder, thunderbolt",かみなり,Noun
信号,"signal, signalling, signaling",しんごう,"Noun, Suru verb, Intransitive verb"
中心,"center, centre, middle, heart, core, focus, pivot, emphasis, balance",ちゅうしん,"Noun, Noun which may take the genitive case particle 'no'"
文字,"letter (of alphabet), character",もじ,Noun
鉄道,"railroad, railway, rail transport",てつどう,Noun
放送,"broadcasting, broadcast, program, announcement",ほうそう,"Noun, Suru verb, Transitive verb"
国家,"state, country, nation",こっか,Noun
化学,chemistry,かがく,Noun
袋,"bag, sack, pouch",ふくろ,Noun
睡眠,sleep,すいみん,"Noun, Noun which may take the genitive case particle 'no'"
節約,"economising, saving",せつやく,"Noun, Suru verb, Transitive verb"
建設,"construction, establishment",けんせつ,"Noun, Suru verb, Transitive verb"
教科書,"textbook, coursebook, schoolbook",きょうかしょ,Noun
油,oil,あぶら,Noun
毒,"poison, toxicant",どく,Noun
郵便,"mail service, postal service, mail, post",ゆうびん,Noun
常識,"common sense, good sense, common knowledge, general knowledge, common practice, accepted practice, social etiquette",じょうしき,Noun
単位,"unit, denomination",たんい,Noun
座席,seat,ざせき,"Noun, Noun which may take the genitive case particle 'no'"
労働,"manual labor, manual labour, toil, work",ろうどう,"Noun, Suru verb, Intransitive verb, Noun which may take the genitive case particle 'no'"
家事,"housework, domestic chores",かじ,Noun
誕生,"birth, creation, formation",たんじょう,"Noun, Suru verb"
失業,unemployment,しつぎょう,Noun
学習,"study, learning, tutorial",がくしゅう,"Noun, Suru verb, Transitive verb"
数字,"numeral, figure, digit, numeric character",すうじ,Noun
食欲,appetite (for food),しょくよく,Noun
汗,"sweat, perspiration",あせ,Noun
観光,"sightseeing, tourism",かんこう,"Noun, Suru verb, Transitive verb"
婚約,"engagement, betrothal",こんやく,"Noun, Suru verb, Intransitive verb, Noun which may take the genitive case particle 'no'"
知恵,"wisdom, wit, sagacity, sense, intelligence",ちえ,Noun
分析,analysis,ぶんせき,"Noun, Suru verb, Transitive verb"
毛布,blanket,もうふ,Noun
鉄,iron (Fe),てつ,Noun
首都,"capital (city), metropolis",しゅと,Noun
武器,"weapon, arms, ordnance",ぶき,Noun
砂漠,desert,さばく,Noun
引用,"quotation, citation, reference",いんよう,"Noun, Suru verb, Transitive verb, Noun which may take the genitive case particle 'no'"
書斎,"study, library, den, home office, reading room",しょさい,Noun
舌,tongue,した,Noun
位置,"place, position, location",いち,"Noun, Suru verb, Intransitive verb"
異常,"strangeness, abnormality, disorder",いじょう,"Noun, Na-adjective "
針,"needle, pin",はり,Noun
硬貨,coin,こうか,Noun
監督,"supervision, control, superintendence, direction",かんとく,"Noun, Suru verb, Noun which may take the genitive case particle 'no'"
笑い,"laugh, laughter",わら,Noun
感覚,"sense, sensation, feeling, intuition",かんかく,"Noun, Suru verb"
絶滅,"extinction, extermination",ぜつめつ,"Noun, Suru verb"
拍手,"clapping hands, applause",はくしゅ,"Noun, Suru verb, Intransitive verb"
予算,"estimate (of costs), budget",よさん,"Noun, Suru verb"
穀物,"grain, cereal, corn",こくもつ,"Noun, Noun which may take the genitive case particle 'no'"
速度,"speed, velocity, pace, rate",そくど,Noun
対象,"target, object (of worship, study, etc.), subject (of taxation, etc.)",たいしょう,"Noun, Noun which may take the genitive case particle 'no'"
酸素,oxygen (O),さんそ,"Noun, Noun which may take the genitive case particle 'no'"
瞬間,"moment, second, instant",しゅんかん,"Noun, Adverb "
祭,"festival, feast",まつり,Noun
腰,"lower back, waist, hips, lumbar region",こし,Noun
奨学金,"scholarship, stipend, bursary",しょうがくきん,Noun
逆,"reverse, opposite",ぎゃく,"Noun which may take the genitive case particle 'no', Na-adjective , Noun"
物質,"material, substance",ぶっしつ,Noun
石炭,coal,せきたん,Noun
農家,"farmer, farming family",のうか,Noun
安定,"stability, steadiness, consistency, equilibrium, balance, composure",あんてい,"Noun, Suru verb, Intransitive verb"
泥,"mud, slush, (wet) dirt, mire",どろ,"Noun, Noun which may take the genitive case particle 'no'"
巣,"nest, rookery, breeding place, hive",す,Noun
議会,"congress, parliament, diet, legislative assembly",ぎかい,Noun
批評,"criticism, critique, review, commentary",ひひょう,"Noun, Suru verb, Transitive verb"
独身,"bachelorhood, single, unmarried, celibate",どくしん,"Noun, Noun which may take the genitive case particle 'no'"
黒板,blackboard,こくばん,Noun
谷,valley,たに,Noun
吸収,"absorption, suction, attraction",きゅうしゅう,"Noun, Suru verb, Transitive verb"
知事,prefectural governor,ちじ,"Noun, Noun which may take the genitive case particle 'no'"
文明,"civilization, civilisation, culture",ぶんめい,Noun
建築,"construction, architecture (of buildings)",けんちく,"Noun, Suru verb, Transitive verb"
日付,"date, dating",ひづけ,Noun
活用,"practical use, application",かつよう,"Noun, Suru verb, Transitive verb"
体温,"temperature, body temperature (human, animal)",たいおん,Noun
大陸,continent,たいりく,"Noun, Noun which may take the genitive case particle 'no'"
消費,"consumption, expenditure, spending",しょうひ,"Noun, Suru verb, Transitive verb"
信仰,"(religious) faith, belief, creed",しんこう,"Noun, Suru verb, Transitive verb"
学期,"school term, semester",がっき,Noun
翼,wing,つばさ,Noun
外交,diplomacy,がいこう,Noun
大臣,cabinet minister,だいじん,Noun
絵画,"painting, picture",かいが,Noun
人種,race (of people),じんしゅ,Noun
理想,"ideal, ideals",りそう,"Noun, Noun which may take the genitive case particle 'no'"
助手,"assistant, helper",じょしゅ,Noun
現状,"present condition, existing state, status quo, current state",げんじょう,"Noun, Noun which may take the genitive case particle 'no'"
鍋,"pan, pot, saucepan",なべ,Noun
神経,nerve,しんけい,"Noun, Noun which may take the genitive case particle 'no'"
筋肉,muscle,きんにく,Noun
営業,"business, trade, operations",えいぎょう,"Noun, Suru verb, Transitive verb"
居間,"living room (Western style), sitting room",いま,Noun
火災,"conflagration, fire",かさい,Noun
板,"board, plank",いた,Noun
金庫,"safe, strongbox, cashbox, vault, strongroom",きんこ,Noun
組合,"association, union, guild",くみあい,Noun
作業,"work, operation, task",さぎょう,"Noun, Suru verb, Intransitive verb"
伝統,"tradition, convention",でんとう,Noun
悪魔,"devil, demon, fiend",あくま,Noun
旗,flag,はた,Noun
宝,treasure,たから,Noun
資源,resources,しげん,Noun
食品,"food, food products, foodstuffs",しょくひん,Noun
恋人,"lover, sweetheart, boyfriend, girlfriend",こいびと,Noun
岸,"bank, coast, shore",きし,Noun
現象,phenomenon,げんしょう,Noun
炎,"flame, blaze",ほのお,Noun
哲学,philosophy,てつがく,Noun
跡,"trace, tracks, mark, sign",あと,Noun
呼吸,"breathing, respiration",こきゅう,"Noun, Suru verb"
温度,temperature,おんど,Noun
印刷,printing,いんさつ,"Noun, Suru verb, Transitive verb"
代理,"representation, agency, proxy",だいり,"Noun, Suru verb, Transitive verb, Noun which may take the genitive case particle 'no'"
鬼,"ogre, demon, oni",おに,Noun
知能,"intelligence, intellect, brains",ちのう,Noun
裸,"nakedness, nudity",はだか,"Noun, Noun which may take the genitive case particle 'no'"
梅雨,"(East Asian) rainy season (in Japan, usu. from early June to mid-July)",つゆ,Noun
登山,"mountain climbing, ascending a mountain, ascent",とざん,"Noun, Suru verb, Intransitive verb"
渋滞,"(traffic) congestion, traffic jam, gridlock",じゅうたい,"Noun, Suru verb, Intransitive verb"
相続,succession,そうぞく,"Noun, Suru verb, Transitive verb"
銀,silver (Ag),ぎん,"Noun, Noun which may take the genitive case particle 'no'"
航空,"aviation, flying",こうくう,"Noun, Noun which may take the genitive case particle 'no'"
弁当,"bento, Japanese box lunch",べんとう,Noun
大使,ambassador,たいし,"Noun, Noun which may take the genitive case particle 'no'"
歩道,"footpath, walkway, sidewalk, pavement",ほどう,Noun
衛星,"(natural) satellite, moon",えいせい,Noun
医療,"medical care, medical treatment",いりょう,"Noun, Noun which may take the genitive case particle 'no'"
栄養,"nutrition, nourishment",えいよう,"Noun, Noun which may take the genitive case particle 'no'"
模様,"pattern, figure, design",もよう,Noun
芽,"sprout, shoot, bud",め,Noun
免許,"license, licence, permission, permit, certificate",めんきょ,"Noun, Suru verb, Transitive verb"
会計,"accounting, finance, account, reckoning",かいけい,"Noun, Noun which may take the genitive case particle 'no', Suru verb"
墓,"grave, gravesite, tomb",はか,Noun
議員,"member of an assembly, member of the Diet, member of parliament, member of Congress",ぎいん,Noun
地下,"underground, below the ground",ちか,"Noun, Noun which may take the genitive case particle 'no'"
筋,"muscle, tendon, sinew",すじ,Noun
道徳,morals,どうとく,"Noun, Noun which may take the genitive case particle 'no'"
笛,"flute, fife, pipe, recorder, flageolet, shakuhachi, clarinet",ふえ,Noun
差別,"distinction, differentiation, discrimination",さべつ,"Noun, Suru verb, Transitive verb"
国語,national language,こくご,Noun
湾,"bay, gulf, inlet",わん,"Noun, Noun, used as a suffix"
資本,"funds, capital",しほん,Noun
豆,"legume (esp. edible legumes or their seeds, e.g. beans, peas, pulses), bean, pea",まめ,Noun
礼,"thanks, gratitude",れい,Noun
体育,"physical education, PE, gym (class)",たいいく,Noun
筆,"writing brush, paintbrush, pen",ふで,Noun
作曲,"composition (of music), setting, writing music",さっきょく,"Noun, Suru verb, Transitive verb, Intransitive verb"
句,"section (i.e. of text), sentence, passage, paragraph",く,"Noun, Noun, used as a suffix"
粉,"flour, meal, powder, dust",こな,Noun
茶,tea,ちゃ,Noun
刀,"sword (esp. Japanese single-edged), katana",かたな,Noun
土産,local specialty or souvenir bought as a gift while travelling,みやげ,Noun
熱帯,tropics,ねったい,Noun
菓子,"confectionery, sweets, candy, cake",かし,Noun
泡,"bubble, foam, froth, suds, lather, head (on beer)",あわ,Noun
飯,cooked rice,めし,Noun
梅,"Japanese apricot (Prunus mume), Japanese plum, ume, Chinese plum",うめ,Noun
能,"talent, gift, function",のう,Noun
儀式,"ceremony, rite, ritual, service",ぎしき,Noun
南極,South Pole,なんきょく,Noun
職人,"craftsman, artisan, tradesman, worker, workman",しょくにん,Noun
北極,North Pole,ほっきょく,Noun
昼寝,"(afternoon) nap, sleeping during the day, siesta",ひるね,"Noun, Suru verb, Intransitive verb"
新幹線,"Shinkansen, bullet train",しんかんせん,Noun
木材,"lumber, timber, wood",もくざい,Noun
大通り,"main street, avenue, boulevard",おおどお,Noun
運河,"(navigable) canal, waterway",うんが,Noun
遊園地,amusement park,ゆうえんち,Noun
蛇口,"faucet, tap",じゃぐち,Noun
天皇,Emperor of Japan,てんのう,Noun
溶岩,lava,ようがん,Noun
武士,"samurai, warrior",ぶし,Noun
月,Moon,つき,Noun
馬鹿,"idiot, moron, fool",ばか,Noun
屡々,"often, again and again, frequently, repeatedly",しばしば,Adverb 
退屈,"tedious, boring, dull, uninteresting, tiresome, monotonous",たいくつ,"Na-adjective , Noun"
流れる,"to stream, to flow (liquid, time, etc.), to run (ink)",なが,"Ichidan verb, Intransitive verb"
暗記,"memorization, memorisation, learning by heart",あんき,"Noun, Suru verb, Transitive verb"
兎,"rabbit, hare, coney, cony, lagomorph (esp. leporids)",うさぎ,Noun
鼠,"mouse, rat",ねずみ,Noun
頬,cheek (of the face),ほお,Noun
膝,knee,ひざ,Noun
餌,"(animal) feed, fodder, pet food",えさ,Noun
量,"quantity, amount, volume, capacity, portion (of food)",りょう,"Noun, Noun, used as a suffix"
莫大,"vast, huge, immense, enormous, colossal",ばくだい,Na-adjective 
式,"equation, formula, expression",しき,"Noun, Noun, used as a suffix"
紐,"string, cord",ひも,Noun
連想,"association (of ideas), being reminded (of something), suggestion",れんそう,"Noun, Suru verb, Transitive verb"
地平線,horizon (related to land),ちへいせん,Noun
場,"place, spot, space",ば,Noun
動詞,verb,どうし,Noun
袖,sleeve,そで,Noun
灰,"ash, ashes",はい,Noun
秒,second (unit of time),びょう,Noun
県,"prefecture (Japan), county (China, Taiwan, Norway, etc.), department (France), province (Italy, Spain, etc.)",けん,"Noun, Noun, used as a suffix"
帯,obi (kimono sash),おび,Noun
名字,"surname, family name, last name",みょうじ,Noun
在る,"to be, to exist, to live",ある,"Godan verb with ru ending , Intransitive verb"
其の,"that, the",その,Pre-noun adjectival 
言う,"to say, to utter, to declare",い,Godan verb with u ending
出来る,"to be able (in a position) to do, to be up to the task",できる,"Ichidan verb, Intransitive verb"
良い,"good, excellent, fine, nice, pleasant, agreeable",よ,I-adjective 
下さい,please (give me),ください,Expressions 
見る,"to see, to look, to watch, to view, to observe",み,"Ichidan verb, Transitive verb"
此の,this,この,Pre-noun adjectival 
自分,"myself, yourself, oneself, himself, herself",じぶん,Pronoun
知る,"to know, to be aware (of), to be conscious (of), to learn (of), to find out, to discover",し,"Godan verb with ru ending, Transitive verb"
持つ,"to hold (in one's hand), to take, to carry",も,"Godan verb with tsu ending, Transitive verb"
何,what,なに,Pronoun
車,"car, automobile, vehicle",くるま,Noun
話す,"to talk, to speak, to converse, to chat",はな,"Godan verb with su ending, Transitive verb"
